Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY
2022-11-17,2022,4,11,17,20221117,November,Nov 2022,Q4 2022,3,Thursday,2022-11-20,46,20221100,20220400,22,FY23
2022-11-18,2022,4,11,18,20221118,November,Nov 2022,Q4 2022,4,Friday,2022-11-20,46,20221100,20220400,22,FY23
2022-11-19,2022,4,11,19,20221119,November,Nov 2022,Q4 2022,5,Saturday,2022-11-20,46,20221100,20220400,22,FY23
2022-11-20,2022,4,11,20,20221120,November,Nov 2022,Q4 2022,6,Sunday,2022-11-20,46,20221100,20220400,22,FY23
2022-11-21,2022,4,11,21,20221121,November,Nov 2022,Q4 2022,0,Monday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-22,2022,4,11,22,20221122,November,Nov 2022,Q4 2022,1,Tuesday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-23,2022,4,11,23,20221123,November,Nov 2022,Q4 2022,2,Wednesday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-24,2022,4,11,24,20221124,November,Nov 2022,Q4 2022,3,Thursday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-25,2022,4,11,25,20221125,November,Nov 2022,Q4 2022,4,Friday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-26,2022,4,11,26,20221126,November,Nov 2022,Q4 2022,5,Saturday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-27,2022,4,11,27,20221127,November,Nov 2022,Q4 2022,6,Sunday,2022-11-27,47,20221100,20220400,22,FY23
2022-11-28,2022,4,11,28,20221128,November,Nov 2022,Q4 2022,0,Monday,2022-12-04,48,20221100,20220400,22,FY23
2022-11-29,2022,4,11,29,20221129,November,Nov 2022,Q4 2022,1,Tuesday,2022-12-04,48,20221100,20220400,22,FY23
2022-11-30,2022,4,11,30,20221130,November,Nov 2022,Q4 2022,2,Wednesday,2022-12-04,48,20221100,20220400,22,FY23
2022-12-01,2022,4,12,1,20221201,December,Dec 2022,Q4 2022,3,Thursday,2022-12-04,48,20221200,20220400,22,FY23
2022-12-02,2022,4,12,2,20221202,December,Dec 2022,Q4 2022,4,Friday,2022-12-04,48,20221200,20220400,22,FY23
2022-12-03,2022,4,12,3,20221203,December,Dec 2022,Q4 2022,5,Saturday,2022-12-04,48,20221200,20220400,22,FY23
2022-12-04,2022,4,12,4,20221204,December,Dec 2022,Q4 2022,6,Sunday,2022-12-04,48,20221200,20220400,22,FY23
2022-12-05,2022,4,12,5,20221205,December,Dec 2022,Q4 2022,0,Monday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-06,2022,4,12,6,20221206,December,Dec 2022,Q4 2022,1,Tuesday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-07,2022,4,12,7,20221207,December,Dec 2022,Q4 2022,2,Wednesday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-08,2022,4,12,8,20221208,December,Dec 2022,Q4 2022,3,Thursday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-09,2022,4,12,9,20221209,December,Dec 2022,Q4 2022,4,Friday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-10,2022,4,12,10,20221210,December,Dec 2022,Q4 2022,5,Saturday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-11,2022,4,12,11,20221211,December,Dec 2022,Q4 2022,6,Sunday,2022-12-11,49,20221200,20220400,22,FY23
2022-12-12,2022,4,12,12,20221212,December,Dec 2022,Q4 2022,0,Monday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-13,2022,4,12,13,20221213,December,Dec 2022,Q4 2022,1,Tuesday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-14,2022,4,12,14,20221214,December,Dec 2022,Q4 2022,2,Wednesday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-15,2022,4,12,15,20221215,December,Dec 2022,Q4 2022,3,Thursday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-16,2022,4,12,16,20221216,December,Dec 2022,Q4 2022,4,Friday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-17,2022,4,12,17,20221217,December,Dec 2022,Q4 2022,5,Saturday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-18,2022,4,12,18,20221218,December,Dec 2022,Q4 2022,6,Sunday,2022-12-18,50,20221200,20220400,22,FY23
2022-12-19,2022,4,12,19,20221219,December,Dec 2022,Q4 2022,0,Monday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-20,2022,4,12,20,20221220,December,Dec 2022,Q4 2022,1,Tuesday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-21,2022,4,12,21,20221221,December,Dec 2022,Q4 2022,2,Wednesday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-22,2022,4,12,22,20221222,December,Dec 2022,Q4 2022,3,Thursday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-23,2022,4,12,23,20221223,December,Dec 2022,Q4 2022,4,Friday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-24,2022,4,12,24,20221224,December,Dec 2022,Q4 2022,5,Saturday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-25,2022,4,12,25,20221225,December,Dec 2022,Q4 2022,6,Sunday,2022-12-25,51,20221200,20220400,22,FY23
2022-12-26,2022,4,12,26,20221226,December,Dec 2022,Q4 2022,0,Monday,2023-01-01,52,20221200,20220400,22,FY23
2022-12-27,2022,4,12,27,20221227,December,Dec 2022,Q4 2022,1,Tuesday,2023-01-01,52,20221200,20220400,22,FY23
2022-12-28,2022,4,12,28,20221228,December,Dec 2022,Q4 2022,2,Wednesday,2023-01-01,52,20221200,20220400,22,FY23
2022-12-29,2022,4,12,29,20221229,December,Dec 2022,Q4 2022,3,Thursday,2023-01-01,52,20221200,20220400,22,FY23
2022-12-30,2022,4,12,30,20221230,December,Dec 2022,Q4 2022,4,Friday,2023-01-01,52,20221200,20220400,22,FY23
2022-12-31,2022,4,12,31,20221231,December,Dec 2022,Q4 2022,5,Saturday,2023-01-01,52,20221200,20220400,22,FY23
2023-01-01,2023,1,1,1,20230101,January,Jan 2023,Q1 2023,6,Sunday,2023-01-01,52,20230100,20230100,23,FY23
2023-01-02,2023,1,1,2,20230102,January,Jan 2023,Q1 2023,0,Monday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-03,2023,1,1,3,20230103,January,Jan 2023,Q1 2023,1,Tuesday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-04,2023,1,1,4,20230104,January,Jan 2023,Q1 2023,2,Wednesday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-05,2023,1,1,5,20230105,January,Jan 2023,Q1 2023,3,Thursday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-06,2023,1,1,6,20230106,January,Jan 2023,Q1 2023,4,Friday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-07,2023,1,1,7,20230107,January,Jan 2023,Q1 2023,5,Saturday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-08,2023,1,1,8,20230108,January,Jan 2023,Q1 2023,6,Sunday,2023-01-08,1,20230100,20230100,23,FY23
2023-01-09,2023,1,1,9,20230109,January,Jan 2023,Q1 2023,0,Monday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-10,2023,1,1,10,20230110,January,Jan 2023,Q1 2023,1,Tuesday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-11,2023,1,1,11,20230111,January,Jan 2023,Q1 2023,2,Wednesday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-12,2023,1,1,12,20230112,January,Jan 2023,Q1 2023,3,Thursday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-13,2023,1,1,13,20230113,January,Jan 2023,Q1 2023,4,Friday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-14,2023,1,1,14,20230114,January,Jan 2023,Q1 2023,5,Saturday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-15,2023,1,1,15,20230115,January,Jan 2023,Q1 2023,6,Sunday,2023-01-15,2,20230100,20230100,23,FY23
2023-01-16,2023,1,1,16,20230116,January,Jan 2023,Q1 2023,0,Monday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-17,2023,1,1,17,20230117,January,Jan 2023,Q1 2023,1,Tuesday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-18,2023,1,1,18,20230118,January,Jan 2023,Q1 2023,2,Wednesday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-19,2023,1,1,19,20230119,January,Jan 2023,Q1 2023,3,Thursday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-20,2023,1,1,20,20230120,January,Jan 2023,Q1 2023,4,Friday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-21,2023,1,1,21,20230121,January,Jan 2023,Q1 2023,5,Saturday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-22,2023,1,1,22,20230122,January,Jan 2023,Q1 2023,6,Sunday,2023-01-22,3,20230100,20230100,23,FY23
2023-01-23,2023,1,1,23,20230123,January,Jan 2023,Q1 2023,0,Monday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-24,2023,1,1,24,20230124,January,Jan 2023,Q1 2023,1,Tuesday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-25,2023,1,1,25,20230125,January,Jan 2023,Q1 2023,2,Wednesday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-26,2023,1,1,26,20230126,January,Jan 2023,Q1 2023,3,Thursday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-27,2023,1,1,27,20230127,January,Jan 2023,Q1 2023,4,Friday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-28,2023,1,1,28,20230128,January,Jan 2023,Q1 2023,5,Saturday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-29,2023,1,1,29,20230129,January,Jan 2023,Q1 2023,6,Sunday,2023-01-29,4,20230100,20230100,23,FY23
2023-01-30,2023,1,1,30,20230130,January,Jan 2023,Q1 2023,0,Monday,2023-02-05,5,20230100,20230100,23,FY23
2023-01-31,2023,1,1,31,20230131,January,Jan 2023,Q1 2023,1,Tuesday,2023-02-05,5,20230100,20230100,23,FY23
2023-02-01,2023,1,2,1,20230201,February,Feb 2023,Q1 2023,2,Wednesday,2023-02-05,5,20230200,20230100,23,FY23
2023-02-02,2023,1,2,2,20230202,February,Feb 2023,Q1 2023,3,Thursday,2023-02-05,5,20230200,20230100,23,FY23
2023-02-03,2023,1,2,3,20230203,February,Feb 2023,Q1 2023,4,Friday,2023-02-05,5,20230200,20230100,23,FY23
2023-02-04,2023,1,2,4,20230204,February,Feb 2023,Q1 2023,5,Saturday,2023-02-05,5,20230200,20230100,23,FY23
2023-02-05,2023,1,2,5,20230205,February,Feb 2023,Q1 2023,6,Sunday,2023-02-05,5,20230200,20230100,23,FY23
2023-02-06,2023,1,2,6,20230206,February,Feb 2023,Q1 2023,0,Monday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-07,2023,1,2,7,20230207,February,Feb 2023,Q1 2023,1,Tuesday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-08,2023,1,2,8,20230208,February,Feb 2023,Q1 2023,2,Wednesday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-09,2023,1,2,9,20230209,February,Feb 2023,Q1 2023,3,Thursday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-10,2023,1,2,10,20230210,February,Feb 2023,Q1 2023,4,Friday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-11,2023,1,2,11,20230211,February,Feb 2023,Q1 2023,5,Saturday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-12,2023,1,2,12,20230212,February,Feb 2023,Q1 2023,6,Sunday,2023-02-12,6,20230200,20230100,23,FY23
2023-02-13,2023,1,2,13,20230213,February,Feb 2023,Q1 2023,0,Monday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-14,2023,1,2,14,20230214,February,Feb 2023,Q1 2023,1,Tuesday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-15,2023,1,2,15,20230215,February,Feb 2023,Q1 2023,2,Wednesday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-16,2023,1,2,16,20230216,February,Feb 2023,Q1 2023,3,Thursday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-17,2023,1,2,17,20230217,February,Feb 2023,Q1 2023,4,Friday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-18,2023,1,2,18,20230218,February,Feb 2023,Q1 2023,5,Saturday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-19,2023,1,2,19,20230219,February,Feb 2023,Q1 2023,6,Sunday,2023-02-19,7,20230200,20230100,23,FY23
2023-02-20,2023,1,2,20,20230220,February,Feb 2023,Q1 2023,0,Monday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-21,2023,1,2,21,20230221,February,Feb 2023,Q1 2023,1,Tuesday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-22,2023,1,2,22,20230222,February,Feb 2023,Q1 2023,2,Wednesday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-23,2023,1,2,23,20230223,February,Feb 2023,Q1 2023,3,Thursday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-24,2023,1,2,24,20230224,February,Feb 2023,Q1 2023,4,Friday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-25,2023,1,2,25,20230225,February,Feb 2023,Q1 2023,5,Saturday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-26,2023,1,2,26,20230226,February,Feb 2023,Q1 2023,6,Sunday,2023-02-26,8,20230200,20230100,23,FY23
2023-02-27,2023,1,2,27,20230227,February,Feb 2023,Q1 2023,0,Monday,2023-03-05,9,20230200,20230100,23,FY23
2023-02-28,2023,1,2,28,20230228,February,Feb 2023,Q1 2023,1,Tuesday,2023-03-05,9,20230200,20230100,23,FY23
2023-03-01,2023,1,3,1,20230301,March,Mar 2023,Q1 2023,2,Wednesday,2023-03-05,9,20230300,20230100,23,FY23
2023-03-02,2023,1,3,2,20230302,March,Mar 2023,Q1 2023,3,Thursday,2023-03-05,9,20230300,20230100,23,FY23
2023-03-03,2023,1,3,3,20230303,March,Mar 2023,Q1 2023,4,Friday,2023-03-05,9,20230300,20230100,23,FY23
2023-03-04,2023,1,3,4,20230304,March,Mar 2023,Q1 2023,5,Saturday,2023-03-05,9,20230300,20230100,23,FY23
2023-03-05,2023,1,3,5,20230305,March,Mar 2023,Q1 2023,6,Sunday,2023-03-05,9,20230300,20230100,23,FY23
2023-03-06,2023,1,3,6,20230306,March,Mar 2023,Q1 2023,0,Monday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-07,2023,1,3,7,20230307,March,Mar 2023,Q1 2023,1,Tuesday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-08,2023,1,3,8,20230308,March,Mar 2023,Q1 2023,2,Wednesday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-09,2023,1,3,9,20230309,March,Mar 2023,Q1 2023,3,Thursday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-10,2023,1,3,10,20230310,March,Mar 2023,Q1 2023,4,Friday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-11,2023,1,3,11,20230311,March,Mar 2023,Q1 2023,5,Saturday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-12,2023,1,3,12,20230312,March,Mar 2023,Q1 2023,6,Sunday,2023-03-12,10,20230300,20230100,23,FY23
2023-03-13,2023,1,3,13,20230313,March,Mar 2023,Q1 2023,0,Monday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-14,2023,1,3,14,20230314,March,Mar 2023,Q1 2023,1,Tuesday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-15,2023,1,3,15,20230315,March,Mar 2023,Q1 2023,2,Wednesday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-16,2023,1,3,16,20230316,March,Mar 2023,Q1 2023,3,Thursday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-17,2023,1,3,17,20230317,March,Mar 2023,Q1 2023,4,Friday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-18,2023,1,3,18,20230318,March,Mar 2023,Q1 2023,5,Saturday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-19,2023,1,3,19,20230319,March,Mar 2023,Q1 2023,6,Sunday,2023-03-19,11,20230300,20230100,23,FY23
2023-03-20,2023,1,3,20,20230320,March,Mar 2023,Q1 2023,0,Monday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-21,2023,1,3,21,20230321,March,Mar 2023,Q1 2023,1,Tuesday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-22,2023,1,3,22,20230322,March,Mar 2023,Q1 2023,2,Wednesday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-23,2023,1,3,23,20230323,March,Mar 2023,Q1 2023,3,Thursday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-24,2023,1,3,24,20230324,March,Mar 2023,Q1 2023,4,Friday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-25,2023,1,3,25,20230325,March,Mar 2023,Q1 2023,5,Saturday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-26,2023,1,3,26,20230326,March,Mar 2023,Q1 2023,6,Sunday,2023-03-26,12,20230300,20230100,23,FY23
2023-03-27,2023,1,3,27,20230327,March,Mar 2023,Q1 2023,0,Monday,2023-04-02,13,20230300,20230100,23,FY23
2023-03-28,2023,1,3,28,20230328,March,Mar 2023,Q1 2023,1,Tuesday,2023-04-02,13,20230300,20230100,23,FY23
2023-03-29,2023,1,3,29,20230329,March,Mar 2023,Q1 2023,2,Wednesday,2023-04-02,13,20230300,20230100,23,FY23
2023-03-30,2023,1,3,30,20230330,March,Mar 2023,Q1 2023,3,Thursday,2023-04-02,13,20230300,20230100,23,FY23
2023-03-31,2023,1,3,31,20230331,March,Mar 2023,Q1 2023,4,Friday,2023-04-02,13,20230300,20230100,23,FY23
2023-04-01,2023,2,4,1,20230401,April,Apr 2023,Q2 2023,5,Saturday,2023-04-02,13,20230400,20230200,23,FY23
2023-04-02,2023,2,4,2,20230402,April,Apr 2023,Q2 2023,6,Sunday,2023-04-02,13,20230400,20230200,23,FY23
2023-04-03,2023,2,4,3,20230403,April,Apr 2023,Q2 2023,0,Monday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-04,2023,2,4,4,20230404,April,Apr 2023,Q2 2023,1,Tuesday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-05,2023,2,4,5,20230405,April,Apr 2023,Q2 2023,2,Wednesday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-06,2023,2,4,6,20230406,April,Apr 2023,Q2 2023,3,Thursday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-07,2023,2,4,7,20230407,April,Apr 2023,Q2 2023,4,Friday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-08,2023,2,4,8,20230408,April,Apr 2023,Q2 2023,5,Saturday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-09,2023,2,4,9,20230409,April,Apr 2023,Q2 2023,6,Sunday,2023-04-09,14,20230400,20230200,23,FY23
2023-04-10,2023,2,4,10,20230410,April,Apr 2023,Q2 2023,0,Monday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-11,2023,2,4,11,20230411,April,Apr 2023,Q2 2023,1,Tuesday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-12,2023,2,4,12,20230412,April,Apr 2023,Q2 2023,2,Wednesday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-13,2023,2,4,13,20230413,April,Apr 2023,Q2 2023,3,Thursday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-14,2023,2,4,14,20230414,April,Apr 2023,Q2 2023,4,Friday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-15,2023,2,4,15,20230415,April,Apr 2023,Q2 2023,5,Saturday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-16,2023,2,4,16,20230416,April,Apr 2023,Q2 2023,6,Sunday,2023-04-16,15,20230400,20230200,23,FY23
2023-04-17,2023,2,4,17,20230417,April,Apr 2023,Q2 2023,0,Monday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-18,2023,2,4,18,20230418,April,Apr 2023,Q2 2023,1,Tuesday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-19,2023,2,4,19,20230419,April,Apr 2023,Q2 2023,2,Wednesday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-20,2023,2,4,20,20230420,April,Apr 2023,Q2 2023,3,Thursday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-21,2023,2,4,21,20230421,April,Apr 2023,Q2 2023,4,Friday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-22,2023,2,4,22,20230422,April,Apr 2023,Q2 2023,5,Saturday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-23,2023,2,4,23,20230423,April,Apr 2023,Q2 2023,6,Sunday,2023-04-23,16,20230400,20230200,23,FY23
2023-04-24,2023,2,4,24,20230424,April,Apr 2023,Q2 2023,0,Monday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-25,2023,2,4,25,20230425,April,Apr 2023,Q2 2023,1,Tuesday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-26,2023,2,4,26,20230426,April,Apr 2023,Q2 2023,2,Wednesday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-27,2023,2,4,27,20230427,April,Apr 2023,Q2 2023,3,Thursday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-28,2023,2,4,28,20230428,April,Apr 2023,Q2 2023,4,Friday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-29,2023,2,4,29,20230429,April,Apr 2023,Q2 2023,5,Saturday,2023-04-30,17,20230400,20230200,23,FY23
2023-04-30,2023,2,4,30,20230430,April,Apr 2023,Q2 2023,6,Sunday,2023-04-30,17,20230400,20230200,23,FY23
2023-05-01,2023,2,5,1,20230501,May,May 2023,Q2 2023,0,Monday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-02,2023,2,5,2,20230502,May,May 2023,Q2 2023,1,Tuesday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-03,2023,2,5,3,20230503,May,May 2023,Q2 2023,2,Wednesday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-04,2023,2,5,4,20230504,May,May 2023,Q2 2023,3,Thursday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-05,2023,2,5,5,20230505,May,May 2023,Q2 2023,4,Friday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-06,2023,2,5,6,20230506,May,May 2023,Q2 2023,5,Saturday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-07,2023,2,5,7,20230507,May,May 2023,Q2 2023,6,Sunday,2023-05-07,18,20230500,20230200,23,FY23
2023-05-08,2023,2,5,8,20230508,May,May 2023,Q2 2023,0,Monday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-09,2023,2,5,9,20230509,May,May 2023,Q2 2023,1,Tuesday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-10,2023,2,5,10,20230510,May,May 2023,Q2 2023,2,Wednesday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-11,2023,2,5,11,20230511,May,May 2023,Q2 2023,3,Thursday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-12,2023,2,5,12,20230512,May,May 2023,Q2 2023,4,Friday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-13,2023,2,5,13,20230513,May,May 2023,Q2 2023,5,Saturday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-14,2023,2,5,14,20230514,May,May 2023,Q2 2023,6,Sunday,2023-05-14,19,20230500,20230200,23,FY23
2023-05-15,2023,2,5,15,20230515,May,May 2023,Q2 2023,0,Monday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-16,2023,2,5,16,20230516,May,May 2023,Q2 2023,1,Tuesday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-17,2023,2,5,17,20230517,May,May 2023,Q2 2023,2,Wednesday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-18,2023,2,5,18,20230518,May,May 2023,Q2 2023,3,Thursday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-19,2023,2,5,19,20230519,May,May 2023,Q2 2023,4,Friday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-20,2023,2,5,20,20230520,May,May 2023,Q2 2023,5,Saturday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-21,2023,2,5,21,20230521,May,May 2023,Q2 2023,6,Sunday,2023-05-21,20,20230500,20230200,23,FY23
2023-05-22,2023,2,5,22,20230522,May,May 2023,Q2 2023,0,Monday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-23,2023,2,5,23,20230523,May,May 2023,Q2 2023,1,Tuesday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-24,2023,2,5,24,20230524,May,May 2023,Q2 2023,2,Wednesday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-25,2023,2,5,25,20230525,May,May 2023,Q2 2023,3,Thursday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-26,2023,2,5,26,20230526,May,May 2023,Q2 2023,4,Friday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-27,2023,2,5,27,20230527,May,May 2023,Q2 2023,5,Saturday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-28,2023,2,5,28,20230528,May,May 2023,Q2 2023,6,Sunday,2023-05-28,21,20230500,20230200,23,FY23
2023-05-29,2023,2,5,29,20230529,May,May 2023,Q2 2023,0,Monday,2023-06-04,22,20230500,20230200,23,FY23
2023-05-30,2023,2,5,30,20230530,May,May 2023,Q2 2023,1,Tuesday,2023-06-04,22,20230500,20230200,23,FY23
2023-05-31,2023,2,5,31,20230531,May,May 2023,Q2 2023,2,Wednesday,2023-06-04,22,20230500,20230200,23,FY23
2023-06-01,2023,2,6,1,20230601,June,Jun 2023,Q2 2023,3,Thursday,2023-06-04,22,20230600,20230200,23,FY23
2023-06-02,2023,2,6,2,20230602,June,Jun 2023,Q2 2023,4,Friday,2023-06-04,22,20230600,20230200,23,FY23
2023-06-03,2023,2,6,3,20230603,June,Jun 2023,Q2 2023,5,Saturday,2023-06-04,22,20230600,20230200,23,FY23
2023-06-04,2023,2,6,4,20230604,June,Jun 2023,Q2 2023,6,Sunday,2023-06-04,22,20230600,20230200,23,FY23
2023-06-05,2023,2,6,5,20230605,June,Jun 2023,Q2 2023,0,Monday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-06,2023,2,6,6,20230606,June,Jun 2023,Q2 2023,1,Tuesday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-07,2023,2,6,7,20230607,June,Jun 2023,Q2 2023,2,Wednesday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-08,2023,2,6,8,20230608,June,Jun 2023,Q2 2023,3,Thursday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-09,2023,2,6,9,20230609,June,Jun 2023,Q2 2023,4,Friday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-10,2023,2,6,10,20230610,June,Jun 2023,Q2 2023,5,Saturday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-11,2023,2,6,11,20230611,June,Jun 2023,Q2 2023,6,Sunday,2023-06-11,23,20230600,20230200,23,FY23
2023-06-12,2023,2,6,12,20230612,June,Jun 2023,Q2 2023,0,Monday,2023-06-18,24,20230600,20230200,23,FY23
2023-06-13,2023,2,6,13,20230613,June,Jun 2023,Q2 2023,1,Tuesday,2023-06-18,24,20230600,20230200,23,FY23
2023-06-14,2023,2,6,14,20230614,June,Jun 2023,Q2 2023,2,Wednesday,2023-06-18,24,20230600,20230200,23,FY23
2023-06-15,2023,2,6,15,20230615,June,Jun 2023,Q2 2023,3,Thursday,2023-06-18,24,20230600,20230200,23,FY23
